的心	17580
的孩	17559
忘了	17547
改变	17547
甚至	17547
他一	17443
欢迎	17422
和他	17352
里有	17337
事实	17310
這樣	17284
事吧	17281
么时	17273
选择	17269
我告	17255
把这	17237
们去	17186
对吧	17181
道了	17175
像是	17161
到一	17156
切都	17141
打算	17113
克斯	17090
太好	17074
在他	17072
听我	17032
早上	17013
些人	16997
一种	16927
们来	16923
刚才	16922
我希	16897
去找	16872
们走	16859
我怎	16854
定是	16849
她们	16844
害怕	16814
不对	16796
你认	16782
电影	16781
几个	16772
们得	16755
结婚	16706
在说	16701
太太	16699
小孩	16697
当我	16656
很抱	16633
回到	16626
要不	16555
要一	16546
们没	16511
会让	16488
我爱	16477
是否	16469
接受	16443
就好	16393
這是	16259
的大	16248
会在	16234
你应	16218
道这	16216
保护	16207
失去	16204
是她	16191
见了	16184
个好	16171
望你	16164
还要	16135
么多	16096
在干	16078
你以	16039
想到	16022
你把	15977
看我	15968
他就	15935
就能	15919
很快	15897
身上	15874
一件	15858
才能	15782
原因	15764
行动	15753
眼睛	15731
母亲	15698
而已	15690
能不	15680
有很	15651
成功	15651
我才	15631
感到	15626
我叫	15620
看来	15614
很有	15614
去看	15607
我自	15574
感谢	15573
出现	15557
新的	15545
我给	15521
行了	15515
杰克	15504
么会	15460
要做	15445
样子	15432
上了	15427
外面	15411
都有	15388
国家	15387
危险	15375
小子	15349
你最	15303
想让	15269
为这	15244
妻子	15234
的男	15186
信我	15181
叫我	15164
到那	15155
有我	15145
特别	15138
的天	15132
学校	15123
变成	15119
么你	15110
至少	15085
会的	15082
各位	15066
第二	15043
你现	15043
我打	15035
家都	15034
她不	15021
的好	15013
下一	15005
人类	15000
后一	14987
住在	14939
开心	14909
样做	14790
不明	14772
是吧	14763
她在	14743
么要	14742
过这	14710
家的	14694
在做	14683
快乐	14659
或许	14655
要把	14640
们说	14626
难道	14618
的老	14612
它的	14596
你到	14584
定会	14537
过的	14528
声音	14491
整个	14478
约翰	14478
没关	14448
着你	14429
想知	14425
那种	14402
年轻	14382
得了	14378
面的	14365
飞机	14359
当时	14354
帮忙	14299
国人	14286
多的	14278
保证	14278
大人	14259
成了	14255
谈谈	14250
们只	14244
虽然	14235
你那	14224
诉他	14224
这件	14219
的电	14212
奇怪	14209
控制	14170
你听	14091
进行	14082
我最	14071
得你	14065
请你	14054
部分	14033
比赛	14025
们也	14019
出了	13987
调查	13978
在想	13956
你跟	13915
疯了	13906
不會	13890
子们	13876
不得	13874
他有	13854
开这	13846
我对	13835
的房	13832
容易	13828
能是	13775
只能	13773
的方	13761
自由	13742
处理	13719
说他	13711
直到	13684
你打	13681
上面	13622
才是	13605
家人	13601
完成	13599
心的	13576
们能	13539
的问	13531
的情	13529
丈夫	13521
能让	13505
他人	13501
你只	13484
照片	13476
你妈	13461
的感	13446
子里	13409
就可	13386
不需	13358
参加	13311
我吗	13293
除了	13281
很不	13272
人了	13249
音乐	13207
绝对	13183
放在	13139
要这	13136
下的	13123
有了	13098
保持	13092
错了	13082
思是	13067
也有	13033
就算	13029
为何	13028
用的	13025
三个	12991
打开	12978
解释	12977
的钱	12942
多久	12935
后我	12931
来没	12887
够了	12887
来一	12880
主意	12846
一会	12846
真不	12832
刚刚	12822
全部	12817
斯特	12812
存在	12791
你已	12787
看不	12774
要求	12774
来看	12772
们想	12753
战争	12749
活着	12743
不再	12729
看这	12719
人是	12711
最近	12699
有事	12692
结果	12690
对了	12679
更多	12671
咖啡	12666
因為	12646
精神	12628
男孩	12627
咱们	12574
秘密	12555
武器	12551
讨厌	12548
好意	12517
们已	12510
正的	12496
的车	12483
照顾	12462
收到	12451
解决	12446
开玩	12446
个地	12445
你喜	12430
像你	12409
曾经	12408
不见	12403
我明	12379
问你	12374
你什	12372
我正	12371
找你	12332
会是	12296
伤害	12296
不太	12285
我找	12266
我好	12256
我刚	12241
你对	12235
在是	12231
一位	12228
该怎	12222
我回	12221
没问	12215
在這	12197
方式	12174
生什	12174
老婆	12137
死亡	12135
任务	12133
努力	12128
的头	12125
那不	12114
开了	12112
但他	12112
简单	12096
会被	12042
是对	12036
么好	12033
你干	12033
突然	11998
么呢	11997
每天	11997
也会	11989
身体	11977
有关	11972
老师	11965
是太	11964
我为	11954
同意	11952
的身	11943
个男	11936
通过	11930
年前	11923
不敢	11907
父母	11906
进入	11905
何人	11895
会儿	11894
它是	11860
就没	11850
不然	11813
有趣	11805
你必	11789
更好	11775
我发	11770
我什	11766
回答	11754
能够	11744
我爸	11732
当你	11725
了她	11713
的父	11709
在不	11708
博士	11704
是好	11690
告訴	11689
才不	11688
了那	11681
太多	11677
是来	11666
為什	11666
么的	11662
说这	11661
等我	11647
她说	11639
得好	11633
来不	11630
的眼	11630
休息	11615
做到	11593
是没	11589
作为	11567
直在	11542
会把	11540
政府	11530
见你	11528
律师	11521
考虑	11501
留在	11500
已經	11482
游戏	11465
抓住	11457
前的	11439
我必	11436
电视	11435
么我	11427
不懂	11416
完了	11413
不认	11410
要走	11398
里是	11380
家里	11370
人吗	11366
对吗	11351
后面	11345
果他	11335
正常	11329
们两	11329
闭嘴	11320
些什	11311
别这	11308
天的	11290
的最	11290
可爱	11252
聪明	11244
大概	11239
这边	11236
们需	11235
之间	11228
時候	11226
們的	11223
在的	11212
理解	11196
那個	11192
很难	11168
许我	11153
我相	11146
开枪	11140
从没	11138
证明	11120
来自	11112
昨晚	11107
负责	11089
找我	11050
你回	11049
些事	11049
冷静	11049
我妈	11025
命令	11010
放下	10996
医院	10983
会再	10981
不去	10976
想想	10967
他还	10959
么吗	10938
会很	10933
那一	10927
检查	10926
研究	10906
字幕	10896
一只	10892
总统	10873
公室	10856
终于	10855
们看	10829
们现	10828
定了	10823
对的	10821
的主	10803
人不	10796
不多	10788
办公	10773
再说	10766
好啊	10762
睡觉	10745
在乎	10740
用了	10734
再来	10733
么想	10729
像我	10717
目标	10711
上就	10705
的信	10703
的了	10701
带来	10697
那时	10693
方法	10672
你从	10657
天我	10627
想的	10626
能做	10619
我走	10610
得这	10599
白了	10577
让她	10555
一条	10544
们必	10533
昨天	10530
无论	10530
我再	10519
样了	10515
想法	10514
這麼	10507
我感	10499
我当	10477
他没	10473
说不	10471
确实	10463
报告	10432
不出	10428
了很	10406
其中	10393
来到	10387
叫什	10379
老板	10373
的新	10372
人会	10362
说得	10356
纽约	10355
一杯	10347
在就	10347
再也	10345
只想	10337
就知	10332
色的	10330
姑娘	10319
每一	10316
雅黑	10311
您的	10310
坐在	10303
的错	10291
住了	10291
他要	10287
力量	10279
系统	10278
麦克	10273
而我	10258
们应	10255
的爱	10251
不一	10244
会发	10234
以你	10226
里斯	10217
都很	10211
有意	10205
給我	10200
说是	10197
在家	10194
哥哥	10193
人来	10193
又不	10190
到她	10189
家庭	10173
拿到	10166
这可	10155
把她	10150
這裡	10144
令人	10120
我该	10119
杀人	10113
你爸	10106
放弃	10101
很久	10088
阻止	10071
不该	10055
过一	10024
地球	10023
叫你	10007
会来	10007
这事	10002
么知	9999
因此	9998
个大	9998
代表	9987
本来	9953
否则	9936
信你	9930
答应	9929
重新	9927
的命	9919
们把	9915
即使	9911
本不	9910
日子	9889
站在	9878
你给	9877
的原	9853
的想	9852
能在	9845
让人	9833
要找	9831
等着	9828
停下	9825
喜歡	9818
生日	9817
還有	9814
兴趣	9807
天哪	9807
要什	9779
一年	9771
原来	9744
我所	9741
痛苦	9727
他很	9725
会说	9721
人一	9720
现了	9718
会这	9713
糟糕	9713
城市	9713
要说	9710
过他	9705
束了	9704
要在	9702
一场	9701
使用	9692
老兄	9684
原谅	9678
微软	9671
来我	9664
大学	9664
忘记	9639
们知	9639
你都	9637
变得	9630
我猜	9627
的就	9627
你别	9623
掉了	9608
人生	9593
紧张	9584
软雅	9575
生意	9571
动物	9565
上来	9559
那天	9556
直接	9546
不相	9546
想看	9546
介意	9542
消失	9539
比较	9535
也很	9526
都要	9521
停止	9515
受到	9509
么是	9500
试试	9497
可怕	9494
等你	9466
是如	9463
了不	9462
有那	9451
要跟	9448
讓我	9435
他想	9423
个问	9418
你需	9415
要再	9413
屁股	9408
要回	9385
是個	9369
一的	9368
能帮	9367
在等	9362
多人	9357
杀死	9353
有可	9346
似乎	9329
上好	9326
会去	9319
你叫	9313
的行	9295
联系	9282
年的	9279
的儿	9267
完美	9263
疯狂	9259
他了	9248
证据	9246
拥有	9240
的第	9223
你他	9215
来就	9203
底是	9201
这位	9189
快走	9185
黑体	9184
们怎	9162
没想	9156
表演	9150
的这	9147
加入	9142
跟着	9137
想去	9119
开车	9111
将会	9107
后的	9098
算了	9087
你明	9074
干的	9065
给了	9065
么也	9064
为一	9063
的机	9062
别担	9059
对他	9057
欢你	9046
你呢	9043
会不	9030
看过	9025
晚安	9017
不够	9007
学生	9004
行的	9000
能会	8979
上有	8978
附近	8977
然不	8975
坐下	8974
看他	8973
么可	8967
到处	8952
就行	8950
好不	8927
带着	8927
早就	8923
想说	8922
而不	8914
银行	8899
伟大	8899
还能	8897
未来	8897
并且	8895
能力	8890
你又	8887
遇到	8881
意的	8880
可怜	8877
们很	8875
能看	8862
上我	8855
极了	8842
开我	8841
有两	8836
去那	8805
我应	8784
是大	8779
安排	8770
监狱	8770
兰克	8755
攻击	8751
许你	8745
不像	8737
叔叔	8730
也要	8726
交给	8713
很棒	8709
人家	8707
東西	8699
是从	8689
必要	8682
这家	8679
该是	8677
位置	8674
我吧	8671
下面	8668
美元	8665
覺得	8654
以及	8648
同的	8647
恐怖	8645
我今	8643
反正	8630
这只	8630
圣诞	8627
德国	8623
我出	8620
欢这	8617
礼物	8615
向你	8615
然我	8611
给她	8609
天晚	8594
简直	8589
中心	8576
一家	8574
的声	8570
加油	8568
你吗	8560
道是	8554
除非	8547
看上	8541
尸体	8531
身边	8523
话给	8513
随便	8506
起來	8505
來了	8501
理由	8500
将军	8498
来吗	8498
的故	8490
说一	8490
实际	8483
我带	8480
我家	8478
的确	8473
下了	8467
我父	8464
真好	8451
然是	8444
间的	8439
是被	8437
厉害	8433
我开	8433
不必	8418
没看	8418
们俩	8416
美丽	8409
来找	8404
了个	8389
食物	8380
钥匙	8379
祝你	8373
你所	8369
你确	8367
都知	8364
她一	8362
跳舞	8342
生气	8336
想跟	8335
個人	8333
另外	8332
对于	8320
一部	8316
的吧	8307
在找	8274
但这	8274
英国	8263
妹妹	8259
事吗	8256
听见	8252
欢的	8249
久了	8248
能再	8243
姐姐	8240
她会	8238
你该	8234
比我	8223
目的	8222
我老	8216
带我	8213
在开	8196
自然	8195
你今	8191
你让	8185
大了	8184
能把	8174
我會	8174
坏了	8172
支持	8172
要让	8150
会回	8148
仍然	8144
呼吸	8136
丹尼	8135
你找	8133
记住	8128
见面	8124
二十	8124
這些	8120
国王	8116
幸运	8115
到什	8112
玛丽	8098
我被	8096
老天	8089
十分	8087
他也	8083
全都	8080
之一	8077
个很	8076
别再	8073
應該	8067
新闻	8059
弟弟	8059
還是	8054
不准	8050
么这	8048
人说	8030
路上	8030
们为	8026
我无	8025
不如	8022
个孩	8014
有任	8012
么大	8011
一份	8009
想不	8002
定的	8002
上你	8000
事件	7994
日本	7989
的真	7985
带你	7970
意义	7961
尔斯	7958
和她	7958
克里	7953
英雄	7951
实上	7945
战斗	7944
得他	7939
一步	7938
没见	7927
或是	7918
棒了	7915
要告	7905
不清	7903
我帮	7903
建议	7900
了嗎	7891
来是	7890
案子	7876
正确	7869
起去	7862
想和	7859
很大	7848
他可	7846
算是	7841
能有	7838
好多	7837
后来	7835
很重	7835
经过	7834
组织	7834
们将	7824
白吗	7823
了的	7822
謝謝	7815
听起	7809
你父	7805
个星	7804
在外	7794
要有	7794
们到	7791
敌人	7781
着他	7776
远不	7774
信任	7770
在地	7769
舒服	7768
受伤	7761
安静	7758
个家	7758
会给	7753
而你	7750
跟她	7748
吃了	7747
起的	7744
你走	7740
发誓	7736
们做	7736
错误	7730
们正	7724
个不	7723
給你	7719
是第	7717
太棒	7717
吃饭	7716
么能	7715
吃的	7709
亮的	7708
服务	7706
机器	7704
快就	7692
我保	7690
通知	7689
有问	7689
许多	7687
的对	7681
法官	7680
等待	7674
的脸	7672
中国	7664
要来	7661
一樣	7660
点儿	7651
幸福	7642
为她	7641
还记	7630
你我	7628
国的	7626
也可	7624
的時	7622
面前	7621
拿着	7611
她就	7611
做得	7610
方面	7606
约会	7599
找不	7597
一张	7592
把那	7591
提供	7590
实在	7590
下午	7587
去你	7579
老爸	7577
属于	7564
在上	7532
关心	7531
每次	7521
也就	7520
第三	7517
严重	7516
正是	7500
长的	7499
年了	7495
里了	7495
望我	7495
百万	7493
有其	7491
有好	7488
慢慢	7484
最大	7480
是人	7479
差不	7478
的世	7475
时我	7472
经常	7469
介绍	7468
想象	7459
笨蛋	7453
说出	7453
种事	7450
你太	7445
合作	7445
身份	7444
拉斯	7439
待在	7428
值得	7426
家了	7424
头发	7424
边的	7423
辈子	7420
我又	7411
影响	7406
一名	7401
去做	7400
行为	7399
你个	7399
作的	7389
见我	7388
打扰	7387
首先	7385
的路	7383
很喜	7382
你刚	7381
别说	7380
你开	7376
的表	7375
我身	7374
想过	7370
既然	7366
目前	7355
不应	7355
是自	7347
的同	7344
想起	7343
无所	7328
会想	7326
那家	7326
真相	7320
上一	7319
我到	7319
梦想	7312
些东	7300
那麼	7293
放松	7288
接下	7287
天都	7287
面有	7287
一段	7287
公主	7283
几乎	7282
很可	7279
小的	7275
认真	7270
剩下	7268
个世	7262
是小	7258
表现	7253
训练	7246
多年	7242
又是	7235
就去	7227
怪的	7225
没说	7225
他只	7208
派对	7206
记录	7203
会死	7197
指挥	7186
下次	7172
在看	7165
出的	7164
救我	7163
法律	7161
们了	7147
要知	7146
我那	7139
居然	7138
問題	7123
利用	7121
道歉	7118
法国	7117
的上	7116
我记	7115
于我	7109
子了	7105
要看	7101
再次	7085
和一	7084
你老	7067
坚持	7067
的公	7065
很想	7065
爆炸	7061
像个	7059
谋杀	7052
么东	7051
不不	7048
而是	7046
儿的	7042
后就	7037
能这	7030
的我	7026
个是	7025
怀疑	7024
类的	7022
且我	7019
你說	7018
就有	7017
就把	7017
太阳	7011
一块	7009
错的	7006
玩意	6998
有钱	6997
他去	6996
時間	6994
酒吧	6993
一生	6987
你告	6978
斯的	6976
的日	6973
面对	6970
失败	6966
到哪	6965
想做	6961
几天	6955
科学	6955
翻译	6951
的話	6947
要和	6944
信息	6944
來的	6942
千万	6931
垃圾	6921
大利	6920
这很	6918
问我	6914
主人	6913
我先	6908
十年	6904
我你	6901
那只	6901
多么	6894
的样	6894
意外	6893
能的	6891
你带	6875
力的	6872
開始	6871
美的	6860
适合	6850
白痴	6850
她有	6847
我說	6840
意味	6835
就一	6833
从我	6833
灵魂	6832
的关	6830
会做	6827
们所	6819
女朋	6818
来很	6817
历史	6814
做一	6808
是无	6806
生们	6803
交易	6799
放开	6798
会怎	6798
学习	6787
真实	6786
你出	6783
伯特	6775
警官	6759
回來	6758
承认	6756
天早	6751
直都	6733
所谓	6731
看一	6728
婚了	6724
同一	6722
的死	6713
一半	6711
救了	6706
艺术	6703
们从	6703
喝酒	6701
婚礼	6698
难以	6693
好运	6689
你先	6689
利亚	6688
你再	6685
社会	6679
她很	6679
从哪	6679
好看	6673
是哪	6673
来你	6670
的妻	6667
不上	6667
寻找	6667
你拿	6664
道那	6663
用这	6659
说吧	6657
出來	6654
手机	6649
一边	6646
你帮	6645
号码	6641
迈克	6632
的目	6626
看了	6622
计们	6621
浪费	6620
同时	6620
的任	6619
为是	6618
找个	6611
要杀	6610
搞定	6608
婊子	6601
你才	6600
罗斯	6594
叫他	6592
黑暗	6591
接近	6586
节目	6579
际上	6577
被人	6576
怕的	6575
我马	6567
有用	6567
好人	6558
还活	6556
全是	6556
人就	6554
开门	6549
你身	6545
军队	6543
人能	6542
不说	6541
要给	6520
乔治	6520
地狱	6517
意识	6510
常的	6505
姆斯	6505
能说	6500
棒的	6499
查理	6496
做不	6495
来帮	6495
我拿	6495
拒绝	6493
方向	6492
同样	6491
炸弹	6488
从未	6482
们该	6479
弗兰	6479
毫无	6478
愉快	6477
人员	6472
像一	6464
得有	6461
现场	6456
客人	6454
反应	6454
旅行	6450
还会	6450
感受	6444
子弹	6435
要打	6434
在里	6433
长大	6424
一百	6419
出生	6416
答案	6413
出发	6412
的要	6411
究竟	6410
自杀	6407
想这	6401
一般	6399
享受	6387
天就	6376
不觉	6372
什麽	6369
得走	6368
教授	6364
保险	6346
的衣	6342
道她	6342
的所	6340
但不	6337
在她	6335
里去	6332
比你	6331
句话	6329
是這	6329
要帮	6327
毁了	6322
么啊	6320
破坏	6319
尼克	6317
求求	6315
学家	6315
允许	6309
不過	6307
赢了	6304
也一	6303
有机	6295
责任	6291
安娜	6289
许是	6287
向我	6284
都可	6270
前面	6264
我将	6259
性的	6258
足够	6254
好玩	6248
写的	6247
过是	6241
你当	6240
火车	6235
想再	6226
文件	6211
心点	6204
做过	6204
他已	6201
你被	6200
哪个	6199
有他	6196
话了	6196
斯先	6193
爱我	6190
带走	6190
会找	6186
上校	6178
警告	6177
上次	6166
尽管	6164
一點	6160
我曾	6148
味道	6134
起了	6134
啤酒	6133
明的	6130
又怎	6129
走的	6126
就得	6124
打了	6121
设计	6118
美好	6117
我本	6116
敢相	6115
立刻	6114
事儿	6113
一遍	6112
犯罪	6107
经历	6106
运动	6094
一旦	6093
士兵	6091
我太	6085
们开	6078
是可	6077
界上	6075
讨论	6074
了多	6066
马克	6066
要开	6064
的美	6059
见他	6054
人物	6048
比如	6047
要怎	6039
竟然	6036
飞行	6036
们回	6029
时的	6026
要他	6020
生在	6019
会知	6017
呆在	6017
会杀	6009
老大	6008
巴黎	6007
没用	5998
都能	5997
说说	5996
们找	5995
才会	5992
谁是	5990
个混	5987
爱情	5983
会好	5982
快去	5979
天是	5976
你上	5961
个时	5959
来越	5958
从这	5952
他来	5952
好吃	5948
樣的	5945
在大	5944
联邦	5944
能找	5943
没听	5942
病人	5934
人知	5932
道什	5930
愚蠢	5927
是非	5925
干了	5921
犹太	5918
生物	5918
子上	5914
我让	5913
抓到	5911
他看	5909
越来	5908
里来	5906
实验	5905
点什	5893
变了	5888
次我	5884
来像	5883
我上	5876
于你	5875
的战	5875
把枪	5874
迟到	5870
然後	5867
资料	5866
其它	5863
定有	5856
实的	5856
收拾	5856
奶奶	5856
我早	5855
话的	5853
样说	5852
我女	5852
上最	5851
后你	5846
绝不	5846
得那	5844
确的	5840
也想	5837
是给	5836
的办	5831
想他	5831
晚了	5831
赶快	5831
整天	5827
不让	5825
根据	5821
的力	5821
送你	5814
的照	5813
电脑	5812
开的	5810
并没	5809
一分	5799
没法	5798
威胁	5797
用你	5796
钱的	5795
为那	5793
的梦	5793
还以	5792
是时	5792
只会	5787
放心	5782
是同	5782
果有	5780
大哥	5777
们真	5776
会告	5775
方正	5773
為我	5768
何事	5768
情报	5767
我沒	5765
还真	5752
话吗	5752
没办	5751
普通	5749
子是	5749
他怎	5746
不记	5746
得去	5742
電話	5740
要多	5738
趣的	5725
命的	5722
别让	5719
恐怕	5715
去吗	5712
以来	5710
不住	5697
住他	5696
随时	5695
的血	5693
拿走	5691
汤姆	5683
可我	5681
味着	5679
别动	5679
士们	5677
么名	5673
个电	5672
还给	5672
的都	5664
得太	5664
了啊	5663
失望	5650
车上	5648
對不	5648
会变	5644
邀请	5644
做这	5644
的自	5638
他把	5636
主义	5627
的国	5622
也在	5620
少钱	5617
充满	5614
干吗	5613
一把	5610
们最	5607
我儿	5607
诉过	5602
太空	5602
感情	5601
是用	5601
部队	5594
获得	5593
说真	5592
一小	5588
么问	5586
到吗	5586
要用	5584
一大	5584
地上	5583
谢了	5581
傻瓜	5579
的母	5562
人民	5558
间了	5550
得对	5549
彼得	5547
治疗	5547
实话	5546
我并	5545
以在	5544
儿了	5541
到它	5539
试着	5538
活动	5537
心脏	5536
前我	5536
你谈	5530
果不	5529
很漂	5528
天才	5526
教堂	5525
晚餐	5522
我向	5521
的消	5518
做出	5517
看那	5512
行吗	5510
心里	5508
人有	5508
表示	5506
想像	5505
界的	5504
斯坦	5504
去拿	5503
神经	5502
部的	5501
汽车	5501
这也	5492
她还	5491
情的	5489
不愿	5485
对方	5482
哈利	5482
会了	5481
是美	5477
一句	5477
凶手	5476
对这	5473
识你	5463
搞什	5463
候我	5462
造成	5462
不信	5462
下我	5461
把手	5461
下你	5459
买了	5457
是多	5457
意大	5456
警方	5448
遗憾	5443
的能	5443
不介	5434
逮捕	5434
们好	5433
手的	5433
包括	5433
丽的	5432
到达	5426
去过	5423
似的	5422
始了	5421
定不	5418
心理	5413
